price,year,mileage,color,AGE_IN_YEARS,chevrolet,dodge,gmc,jeep,nissan,salvage insurance,black,blue,gray,no_color,silver,white,Goa,MP,Maharashtra,UP
25500,2019,32474.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21800,2019,30585.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22800,2019,36203.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18200,2019,29602.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23500,2019,28689.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15700,2019,39148.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17500,2018,33495.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15700,2019,35274.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16500,2018,48745.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16100,2019,31297.0,red,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15400,2019,37704.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28200,2017,27060.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15300,2019,40002.0,no_color,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15900,2019,34930.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17700,2016,22863.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15800,2019,36876.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25300,2019,17515.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16300,2019,27071.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29500,2019,14656.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14500,2019,35652.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15400,2019,30055.0,no_color,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15000,2019,34797.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15500,2019,43943.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15000,2019,35744.0,no_color,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15200,2019,31542.0,no_color,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15700,2019,26899.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16100,2019,29985.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16300,2018,37009.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16000,2019,30731.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16900,2019,30062.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17300,2019,25534.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15900,2019,29716.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15700,2019,34294.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16900,2019,27643.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15500,2019,35516.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15100,2019,40674.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15500,2019,32494.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15400,2019,35047.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16500,2019,32898.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42500,2015,13740.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15200,2019,37174.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11100,2017,51469.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16900,2019,30186.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15300,2019,41956.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16600,2019,30727.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21800,2017,38956.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36500,2018,22036.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26300,2019,26462.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20900,2019,23143.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20100,2019,17340.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26700,2019,29749.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23900,2019,35248.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14500,2018,40417.0,no_color,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23000,2017,30309.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15000,2018,42303.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,2018,35326.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28500,2017,92100.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28000,2017,99375.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9000,2017,72418.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25000,2017,119439.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17347,2015,54396.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13800,2016,91606.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25888,2015,2807.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8500,2017,78739.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21289,2015,71955.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2700,2012,98470.0,blue,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13799,2015,83693.0,red,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20500,2014,90888.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500,2012,216942.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9900,2015,205796.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65500,2019,6500.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24500,2018,39943.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32500,2020,5920.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9200,2018,71478.0,blue,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17700,2017,119520.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18300,2020,10882.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43500,2019,29010.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15200,2016,69003.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36200,2019,16207.0,no_color,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21900,2018,29748.0,red,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20700,2019,25582.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12300,2019,24520.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4200,2016,104383.0,blue,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19500,2019,34164.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14300,2020,6975.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13700,2016,67150.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13200,2015,100820.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6200,2014,142286.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6500,2015,60015.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500,2013,126381.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2200,2013,128753.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4200,2013,0.0,no_color,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8700,2013,64598.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3200,2012,111532.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9000,2012,149346.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000,2018,43567.0,silver,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33000,2017,36004.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23300,2019,10935.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8750,2017,150484.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11975,2012,122014.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23600,2019,19363.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,2016,42902.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30900,2018,401.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23900,2019,11077.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40400,2018,34100.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38000,2019,30018.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27000,2019,18279.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24000,2019,7373.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30000,2019,2590.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16200,2019,41662.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30000,2019,15019.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23900,2019,9420.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13800,2018,41864.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23700,2019,16829.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24300,2018,6290.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54900,2019,14393.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22500,2018,14599.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39000,2018,25839.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13900,2018,60715.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24700,2018,23350.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2018,62386.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22000,2018,6248.0,red,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24400,2018,49710.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35000,2018,2042.0,blue,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18600,2019,7742.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22700,2018,39733.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38000,2018,33701.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17000,2014,67542.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17500,2017,35095.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23200,2019,8652.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30700,2017,51107.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23500,2019,14987.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26400,2017,28252.0,blue,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23500,2019,16009.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38000,2017,47866.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23600,2019,11004.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19300,2017,42895.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23200,2019,9490.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13800,2017,39027.0,no_color,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23600,2019,13466.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23200,2019,8737.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,2017,23960.0,red,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23400,2019,5562.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23600,2019,13763.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23000,2019,10444.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25500,2017,41696.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23500,2019,15787.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29900,2017,9167.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23200,2019,17541.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50500,2017,24686.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23400,2019,15210.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24500,2017,54601.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49000,2017,2205.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25400,2017,35691.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23000,2017,32788.0,silver,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6000,2012,180471.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22400,2016,42925.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22500,2016,37385.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25200,2019,15415.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36000,2016,20047.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26700,2019,16884.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30500,2016,57936.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26700,2019,15244.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000,2019,19842.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35200,2016,38830.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30300,2019,31899.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25000,2016,69305.0,no_color,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26500,2016,46098.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21600,2019,29457.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18800,2016,30765.0,no_color,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21500,2019,29096.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000,2016,40437.0,no_color,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16700,2015,69004.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16800,2015,65179.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15700,2015,75862.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16800,2015,68319.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19500,2015,80354.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20500,2015,51441.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17400,2015,70954.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17500,2014,92500.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26000,2014,66367.0,silver,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56700,2019,13884.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5000,2013,202565.0,no_color,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40200,2019,26484.0,no_color,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54000,2013,703.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65200,2019,18138.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32500,2017,28007.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25500,2019,11251.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63000,2019,11640.0,no_color,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44000,2019,10763.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,2019,9643.0,no_color,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
56200,2019,33930.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35000,2019,26451.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57700,2019,21101.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74000,2019,10536.0,no_color,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60200,2019,31744.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,2018,18062.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63000,2018,17942.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22500,2014,43646.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8300,2014,71989.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8300,2012,138328.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19300,2019,23740.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16400,2019,36064.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27300,2019,18805.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26400,2012,151035.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35100,2019,10099.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41500,2018,9800.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34100,2019,10483.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28600,2019,17544.0,no_color,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34100,2019,10167.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28700,2019,11457.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24700,2019,26590.0,no_color,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46500,2019,35346.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29000,2019,12953.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25500,2019,26693.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30500,2019,9915.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3600,2018,1.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16800,2019,9910.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24000,2019,16765.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58500,2019,4970.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55000,2017,43964.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28800,2019,40785.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26800,2015,108998.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36000,2018,58576.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20000,2018,55475.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46700,2019,35929.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42800,2019,21669.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21800,2018,16079.0,no_color,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18800,2018,41147.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18800,2018,45798.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30200,2018,21703.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27500,2018,22284.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37500,2018,24567.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19100,2018,30594.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17100,2018,52747.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13500,2018,21592.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
54500,2018,19853.0,blue,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9000,2018,25201.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16400,2020,10351.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17000,2020,1117.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26800,2017,30113.0,red,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19400,2017,27570.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,2017,45188.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7000,2012,149712.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2000,2013,105743.0,gray,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18200,2020,9861.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14200,2018,1751.0,red,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56500,2017,30629.0,red,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,2016,52883.0,gray,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26500,2020,122.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34300,2019,28534.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43500,2017,80699.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3500,2016,72851.0,white,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
37200,2019,24078.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15000,2013,146807.0,silver,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12500,2017,31871.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21500,2017,76876.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17300,2019,28070.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27000,2017,3189.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31800,2017,28359.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13000,2017,42890.0,gray,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31800,2017,29328.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46300,2016,47531.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6000,2015,57345.0,gray,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22800,2016,67546.0,silver,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45000,2019,18153.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
49500,2019,17689.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3000,2012,137171.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20000,2015,63445.0,gray,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25300,2019,26422.0,black,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4000,2015,149319.0,white,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45500,2019,18767.0,gray,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9100,2018,38289.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48000,2019,22960.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47000,2019,17263.0,blue,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49500,2019,16981.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31200,2019,13058.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18500,2014,45887.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15500,2019,21740.0,silver,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30500,2019,17707.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45500,2019,19121.0,silver,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31500,2019,18856.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11000,2013,84752.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46500,2019,19555.0,white,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31500,2019,16340.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32000,2018,17242.0,white,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23900,2019,28733.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31500,2019,16019.0,black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18500,2016,75580.0,black,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1500,2013,113444.0,white,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
46000,2019,19227.0,white,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31500,2019,13633.0,black,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14700,2015,37739.0,white,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
